thumb_tip_x,thumb_tip_y,thumb_joint1_x,thumb_joint1_y,thumb_joint2_x,thumb_joint2_y,thumb_joint3_x,thumb_joint3_y,index_tip_x,index_tip_y,index_joint1_x,index_joint1_y,index_joint2_x,index_joint2_y,index_joint3_x,index_joint3_y,middle_tip_x,middle_tip_y,middle_joint1_x,middle_joint1_y,middle_joint2_x,middle_joint2_y,middle_joint3_x,middle_joint3_y,ring_tip_x,ring_tip_y,ring_joint1_x,ring_joint1_y,ring_joint2_x,ring_joint2_y,ring_joint3_x,ring_joint3_y,pinky_tip_x,pinky_tip_y,pinky_joint1_x,pinky_joint1_y,pinky_joint2_x,pinky_joint2_y,pinky_joint3_x,pinky_joint3_y,gesture
194.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.5,219.0,246.0,223.5,280.0,232.0,0.0,0.0,594.5,196.0,603.5,208.5,0.0,0.0,167.5,224.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,138.25,270.5,347.0,292.0,348.5,237.5,357.0,LOVE
208.0,361.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,225.5,258.0,229.0,291.0,237.0,0.0,0.0,599.5,197.0,609.5,202.5,0.0,0.0,182.25,229.0,0.0,0.0,0.0,0.0,0.0,0.0,322.75,146.0,281.5,347.0,302.0,349.0,249.5,357.0,LOVE
205.5,358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.5,220.0,257.5,225.0,290.0,233.0,0.0,0.0,600.5,200.0,612.5,200.5,0.0,0.0,181.25,224.25,0.0,0.0,0.0,0.0,0.0,0.0,323.25,140.75,280.0,344.5,300.0,346.5,247.5,354.5,LOVE
199.75,356.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5,216.0,252.0,220.0,286.0,228.0,0.0,0.0,609.0,192.0,609.5,210.5,0.0,0.0,173.5,219.75,0.0,0.0,0.0,0.0,0.0,0.0,319.75,134.25,276.0,341.5,297.0,343.5,242.5,352.5,LOVE
193.0,353.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,210.5,246.0,215.5,280.0,224.0,0.0,0.0,604.0,197.0,0.0,0.0,0.0,0.0,166.5,215.0,0.0,0.0,0.0,0.0,0.0,0.0,314.25,128.25,269.5,339.0,291.0,340.5,236.0,349.0,LOVE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,209.0,240.5,214.0,275.0,224.0,0.0,0.0,606.0,186.0,600.5,196.5,606.0,201.0,161.5,214.0,0.0,0.0,0.0,0.0,0.0,0.0,310.25,126.75,264.5,339.0,286.0,340.5,231.5,349.0,LOVE
189.5,351.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,209.0,242.0,214.0,275.5,223.5,0.0,0.0,600.5,191.0,605.5,209.5,0.0,0.0,163.0,213.5,0.0,0.0,0.0,0.0,0.0,0.0,318.5,118.0,266.0,337.0,287.0,338.5,232.0,347.0,LOVE
189.75,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,208.5,241.5,213.0,275.5,222.0,0.0,0.0,605.0,206.5,0.0,0.0,0.0,0.0,162.5,212.5,0.0,0.0,0.0,0.0,0.0,0.0,320.0,114.25,265.0,335.0,287.0,337.0,232.0,345.0,LOVE
189.0,348.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,208.0,240.0,212.0,274.0,221.5,0.0,0.0,606.5,208.5,0.0,0.0,0.0,0.0,162.25,211.75,0.0,0.0,0.0,0.0,0.0,0.0,319.25,114.25,264.5,335.0,286.0,336.5,231.5,344.5,LOVE
181.5,346.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,205.0,233.5,209.5,266.0,218.0,0.0,0.0,604.0,205.0,0.0,0.0,0.0,0.0,155.0,209.5,0.0,0.0,0.0,0.0,0.0,0.0,312.75,110.75,258.0,331.0,278.5,333.5,224.5,342.5,LOVE
180.5,348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,206.5,232.0,211.0,265.5,220.0,0.0,0.0,603.5,208.5,0.0,0.0,0.0,0.0,153.0,210.75,0.0,0.0,0.0,0.0,0.0,0.0,311.25,111.25,256.5,333.0,278.0,335.0,224.0,343.0,LOVE
181.0,346.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.5,204.5,232.0,208.0,266.0,218.0,0.0,0.0,604.5,202.0,0.0,0.0,0.0,0.0,154.0,208.5,0.0,0.0,0.0,0.0,0.0,0.0,313.0,109.5,257.0,331.0,278.0,332.5,224.0,341.0,LOVE
185.5,342.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,206.0,237.5,209.5,269.5,218.0,0.0,0.0,606.5,173.0,597.5,184.5,607.0,194.0,161.0,209.75,0.0,0.0,0.0,0.0,0.0,0.0,312.75,116.25,260.0,329.0,280.0,332.0,227.5,339.0,LOVE
186.5,343.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,208.0,238.0,211.5,271.0,220.0,0.0,0.0,604.5,176.5,609.5,194.5,0.0,0.0,162.75,211.75,0.0,0.0,0.0,0.0,0.0,0.0,314.75,117.5,260.0,331.0,281.0,333.5,228.0,340.0,LOVE
185.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,206.5,237.5,211.5,269.5,220.0,0.0,0.0,603.5,175.0,600.0,182.0,610.0,193.5,161.75,210.75,0.0,0.0,0.0,0.0,0.0,0.0,314.75,117.5,258.5,331.0,279.5,334.0,227.0,340.0,LOVE
183.25,350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,214.0,235.0,219.0,267.5,227.5,0.0,0.0,606.5,190.0,0.0,0.0,0.0,0.0,158.75,217.75,0.0,0.0,0.0,0.0,0.0,0.0,312.0,123.5,258.0,339.0,278.0,341.0,225.0,348.0,LOVE
183.5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.5,215.0,235.5,219.5,267.5,228.0,0.0,0.0,610.0,125.0,606.0,190.5,0.0,0.0,159.0,219.25,0.0,0.0,0.0,0.0,0.0,0.0,312.0,124.25,258.0,339.5,279.0,342.5,225.5,349.0,LOVE
185.5,350.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,215.0,236.0,219.5,268.0,228.0,0.0,0.0,610.5,125.0,607.0,190.0,0.0,0.0,161.75,219.0,0.0,0.0,0.0,0.0,0.0,0.0,312.5,125.0,259.0,339.0,279.5,342.0,227.0,347.0,LOVE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.5,216.5,233.5,221.5,265.5,230.0,0.0,0.0,608.0,121.0,605.0,189.0,0.0,0.0,157.25,220.75,0.0,0.0,0.0,0.0,0.0,0.0,310.0,125.0,256.5,341.0,277.5,344.0,224.5,350.0,LOVE
183.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,216.0,233.5,221.0,265.5,229.5,0.0,0.0,608.0,127.0,605.0,189.0,0.0,0.0,158.25,219.75,0.0,0.0,0.0,0.0,0.0,0.0,310.25,124.75,256.5,339.5,277.5,342.0,224.5,348.5,LOVE
181.5,351.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,216.0,232.0,220.0,265.0,229.5,0.0,0.0,608.0,127.0,604.0,189.0,0.0,0.0,156.75,219.0,0.0,0.0,0.0,0.0,0.0,0.0,309.25,124.0,256.0,339.5,276.5,342.5,223.5,348.5,LOVE
178.0,350.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.5,214.5,229.5,219.5,262.0,228.0,0.0,0.0,602.0,188.0,0.0,0.0,0.0,0.0,153.5,218.0,0.0,0.0,0.0,0.0,0.0,0.0,307.25,122.5,252.5,339.5,274.0,342.5,220.0,348.5,LOVE
175.75,349.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,213.0,227.5,217.5,260.0,227.5,0.0,0.0,600.0,188.0,0.0,0.0,0.0,0.0,150.5,216.75,0.0,0.0,0.0,0.0,0.0,0.0,305.25,121.0,250.5,339.0,271.5,341.0,217.5,347.0,LOVE
178.5,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.5,211.0,229.0,215.5,261.0,225.5,0.0,0.0,601.0,185.0,0.0,0.0,0.0,0.0,154.25,214.75,0.0,0.0,0.0,0.0,0.0,0.0,306.0,120.0,252.0,336.5,273.0,338.5,220.0,344.5,LOVE
176.25,353.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,216.5,226.0,221.5,258.0,231.5,0.0,0.0,600.0,190.0,0.0,0.0,0.0,0.0,151.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,302.25,125.0,250.0,341.5,271.0,344.5,218.0,350.5,LOVE
178.25,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.5,218.5,227.5,223.5,259.5,233.0,0.0,0.0,600.0,187.0,633.0,382.5,0.0,0.0,153.0,221.5,0.0,0.0,0.0,0.0,0.0,0.0,303.75,127.5,252.0,343.0,272.5,345.5,219.5,351.0,LOVE
179.0,355.25,534.0,313.5,0.0,0.0,0.0,0.0,0.0,0.0,197.0,220.0,227.5,225.0,259.5,234.0,0.0,0.0,600.0,188.0,632.0,381.5,0.0,0.0,153.0,222.5,0.0,0.0,0.0,0.0,0.0,0.0,303.5,128.25,252.0,343.5,273.0,346.5,220.0,352.5,LOVE
180.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,220.5,228.0,225.5,261.0,235.5,0.0,0.0,600.0,187.0,633.0,381.5,0.0,0.0,154.0,224.25,0.0,0.0,0.0,0.0,0.0,0.0,303.75,129.75,253.0,345.0,273.5,348.0,221.0,353.0,LOVE
182.75,355.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,222.0,230.0,227.0,261.5,236.0,0.0,0.0,601.0,189.0,633.0,382.0,0.0,0.0,156.75,225.5,0.0,0.0,0.0,0.0,0.0,0.0,304.75,131.75,255.5,344.5,275.0,347.5,223.5,352.5,LOVE
185.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,212.5,235.5,219.0,267.0,229.5,0.0,0.0,602.0,177.5,607.5,196.0,633.0,383.0,163.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,126.25,256.0,338.0,277.0,342.0,225.0,344.5,LOVE
186.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,214.0,237.0,219.0,268.5,229.5,0.0,0.0,599.0,183.5,605.0,184.0,633.0,383.0,165.5,215.25,0.0,0.0,0.0,0.0,0.0,0.0,314.0,126.25,258.0,337.0,277.5,341.0,225.5,344.5,LOVE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5,214.0,236.5,219.5,267.0,229.5,0.0,0.0,602.0,180.0,607.5,197.5,633.0,383.0,164.25,215.5,0.0,0.0,0.0,0.0,0.0,0.0,313.0,126.5,257.5,338.5,277.0,342.0,225.0,345.0,LOVE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,214.0,235.5,219.5,267.0,230.0,0.0,0.0,603.0,190.0,633.0,383.0,0.0,0.0,163.0,215.75,0.0,0.0,0.0,0.0,0.0,0.0,312.5,126.5,256.0,339.0,277.0,342.0,224.5,346.0,LOVE
thumb_tip_x,thumb_tip_y,thumb_joint1_x,thumb_joint1_y,thumb_joint2_x,thumb_joint2_y,thumb_joint3_x,thumb_joint3_y,index_tip_x,index_tip_y,index_joint1_x,index_joint1_y,index_joint2_x,index_joint2_y,index_joint3_x,index_joint3_y,middle_tip_x,middle_tip_y,middle_joint1_x,middle_joint1_y,middle_joint2_x,middle_joint2_y,middle_joint3_x,middle_joint3_y,ring_tip_x,ring_tip_y,ring_joint1_x,ring_joint1_y,ring_joint2_x,ring_joint2_y,ring_joint3_x,ring_joint3_y,pinky_tip_x,pinky_tip_y,pinky_joint1_x,pinky_joint1_y,pinky_joint2_x,pinky_joint2_y,pinky_joint3_x,pinky_joint3_y,gesture
0.0,0.0,357.0,149.0,416.0,177.5,0.0,0.0,0.0,0.0,608.0,8.0,622.0,51.0,233.0,195.0,163.75,259.5,296.5,255.0,251.0,257.0,211.0,259.0,170.75,195.5,260.5,298.0,300.5,299.0,223.0,302.5,325.5,125.0,319.5,339.5,292.0,346.5,258.0,355.0,HELLO
0.0,0.0,357.5,141.0,418.0,170.0,0.0,0.0,0.0,0.0,623.0,47.0,232.0,187.0,270.0,191.5,0.0,0.0,295.0,247.5,249.0,249.5,209.0,251.0,168.25,186.0,258.5,291.5,299.0,293.0,221.0,295.5,325.5,117.0,318.5,333.5,290.5,340.5,255.5,348.5,HELLO
0.0,0.0,359.0,135.0,420.0,165.0,0.0,0.0,0.0,0.0,624.0,46.0,232.0,179.0,270.0,184.0,160.25,243.75,295.0,241.5,249.0,243.0,208.5,243.5,168.75,178.25,258.5,285.0,298.5,286.5,220.5,288.5,326.75,110.5,317.0,327.5,290.0,334.0,254.5,341.0,HELLO
0.0,0.0,359.0,135.0,422.0,166.0,0.0,0.0,0.0,0.0,624.0,46.0,232.0,179.0,271.0,184.0,160.75,244.25,296.5,241.5,249.5,243.0,209.0,244.5,169.5,178.5,259.0,285.5,299.0,287.0,221.0,289.0,328.0,110.5,317.5,328.0,290.0,335.0,254.5,342.0,HELLO
0.0,0.0,363.0,134.5,425.0,165.0,0.0,0.0,0.0,0.0,626.0,45.0,238.0,177.0,276.0,182.0,166.75,240.25,300.5,239.0,254.5,240.5,214.0,241.0,175.5,175.0,263.0,282.0,302.5,284.5,225.5,284.5,332.25,109.75,320.5,325.0,294.0,331.0,258.5,337.5,HELLO
0.0,0.0,367.0,136.0,429.0,163.0,425.0,172.5,0.0,0.0,627.0,37.5,633.5,85.0,240.0,177.5,168.75,241.75,302.5,241.0,256.5,241.5,216.5,243.0,177.5,176.0,265.0,283.5,305.0,286.5,227.5,286.5,334.25,111.75,323.0,326.5,296.0,333.0,260.5,339.5,HELLO
0.0,0.0,367.0,135.0,428.0,166.0,0.0,0.0,0.0,0.0,626.0,33.0,636.0,82.5,242.0,175.0,0.0,0.0,304.5,239.0,258.5,239.5,217.5,239.5,180.0,171.0,266.5,283.5,305.5,285.0,229.0,286.5,336.0,111.25,323.5,326.0,296.0,331.5,262.0,337.5,HELLO
0.0,0.0,368.0,131.0,429.0,162.0,0.0,0.0,0.0,0.0,627.0,35.0,634.0,77.0,242.0,169.0,170.0,234.0,304.5,235.5,257.0,235.5,217.5,235.5,180.25,165.5,266.5,279.0,305.5,281.5,229.0,282.0,336.5,107.0,323.0,322.0,296.0,328.0,261.5,333.5,HELLO
218.0,336.0,369.0,131.0,431.0,161.5,0.0,0.0,0.0,0.0,627.0,36.0,244.0,169.0,281.0,174.5,171.5,232.5,305.0,235.0,259.0,235.0,219.0,235.0,181.75,164.5,267.0,278.0,306.5,280.5,229.5,280.5,338.0,106.25,324.5,321.5,297.5,327.0,262.0,333.0,HELLO
0.0,0.0,369.0,131.0,430.0,169.0,0.0,0.0,0.0,0.0,628.0,36.0,243.0,169.5,281.0,176.0,170.5,234.0,258.5,235.5,218.0,235.5,305.0,236.5,181.25,166.5,267.0,279.5,306.5,282.0,229.0,282.5,338.0,106.5,324.5,322.5,296.5,328.5,262.0,335.0,HELLO
0.0,0.0,372.0,127.5,434.5,156.0,432.0,165.0,0.0,0.0,629.0,36.0,247.0,160.0,284.0,168.0,0.0,0.0,219.5,228.0,260.5,229.5,306.5,231.0,184.75,153.5,268.0,277.5,307.0,278.5,229.5,281.0,341.0,103.0,325.0,319.5,298.0,324.5,262.5,330.0,HELLO
0.0,0.0,373.0,127.0,436.0,154.0,0.0,0.0,0.0,0.0,628.0,39.0,248.0,159.0,285.0,167.5,174.25,223.25,221.5,227.0,261.0,227.5,307.0,229.0,187.0,152.5,268.5,275.5,308.0,277.0,231.0,278.5,341.75,102.5,325.5,317.5,298.0,322.5,264.0,327.5,HELLO
0.0,0.0,371.0,133.0,433.0,164.0,0.0,0.0,0.0,0.0,628.0,39.0,245.0,165.0,282.0,173.0,171.25,231.75,259.0,234.0,219.0,234.0,305.0,235.0,183.25,158.5,266.5,281.5,306.0,283.0,229.0,285.0,339.5,107.25,323.5,323.5,296.0,328.5,262.0,334.5,HELLO
0.0,0.0,368.0,141.0,431.0,171.0,0.0,0.0,0.0,0.0,628.0,39.0,245.0,175.0,280.5,182.0,172.0,240.75,304.5,243.0,258.5,243.0,219.0,243.0,183.75,168.75,266.0,289.0,305.0,290.0,229.0,292.5,337.25,115.75,323.0,329.5,296.0,335.0,262.0,341.0,HELLO
0.0,0.0,369.0,141.0,432.0,171.0,0.0,0.0,0.0,0.0,628.0,39.0,245.0,175.0,282.0,183.5,173.0,242.25,259.0,243.5,219.5,243.5,304.5,244.5,184.5,170.5,266.5,290.0,305.5,290.5,229.5,294.0,337.75,116.75,324.0,330.5,297.5,335.5,262.0,341.5,HELLO
0.0,0.0,371.0,141.0,431.5,172.0,0.0,0.0,0.0,0.0,628.0,39.0,247.0,175.0,284.0,182.0,175.0,241.25,306.5,243.0,261.0,243.0,221.0,243.0,186.5,169.5,268.0,289.0,307.0,290.5,231.0,292.5,340.0,117.0,325.0,330.0,298.0,335.0,264.0,341.0,HELLO
0.0,0.0,371.0,145.0,431.0,171.5,431.0,182.0,0.0,0.0,628.0,44.5,247.0,179.0,284.0,186.0,175.0,245.75,306.5,247.0,261.0,247.0,221.5,247.0,186.0,174.25,268.5,293.0,308.0,294.0,231.5,296.0,339.75,119.75,326.0,333.5,298.5,339.0,264.0,345.0,HELLO
0.0,0.0,371.0,146.0,432.0,177.0,0.0,0.0,0.0,0.0,630.0,43.0,247.0,181.0,284.0,188.0,0.0,0.0,306.5,248.5,261.0,248.5,222.5,248.5,187.0,175.75,268.5,293.0,308.0,294.5,232.0,296.5,339.75,121.5,325.5,334.0,298.0,339.0,264.0,345.0,HELLO
0.0,0.0,369.0,144.0,434.0,175.0,0.0,0.0,0.0,0.0,632.0,39.5,245.0,179.0,282.0,186.0,171.75,246.75,304.5,247.0,258.5,248.0,219.0,248.5,183.25,175.0,266.5,293.0,305.0,294.0,229.0,296.5,337.75,119.5,323.5,333.5,296.0,339.0,262.0,345.0,HELLO
0.0,0.0,367.0,143.0,429.0,173.0,0.0,0.0,0.0,0.0,630.0,45.0,242.0,179.0,280.0,186.0,169.25,246.75,302.5,247.0,256.5,247.5,217.0,247.5,181.25,174.75,264.5,293.0,304.0,294.0,227.0,296.5,335.75,118.5,322.0,333.5,294.5,339.0,260.0,345.0,HELLO
216.0,348.0,368.0,142.0,430.0,174.0,0.0,0.0,0.0,0.0,631.0,45.0,243.0,178.0,280.0,185.5,169.25,246.25,302.5,246.5,257.0,247.0,217.0,247.0,181.0,173.25,264.5,291.5,304.0,293.0,227.0,295.5,336.75,117.5,322.5,333.0,296.0,337.5,260.0,345.0,HELLO
0.0,0.0,371.0,139.0,433.0,171.0,0.0,0.0,0.0,0.0,632.0,36.0,247.0,175.0,284.0,182.0,0.0,0.0,306.0,243.0,260.5,243.0,221.0,243.0,0.0,0.0,268.0,287.5,307.0,289.5,231.0,291.5,340.5,114.5,325.0,328.5,298.0,333.5,263.5,339.5,HELLO
0.0,0.0,371.0,140.0,433.0,172.0,0.0,0.0,0.0,0.0,634.0,38.0,246.0,176.0,283.0,183.5,173.25,243.75,306.0,244.5,260.5,245.0,220.5,245.0,184.5,171.5,267.5,289.0,307.0,290.5,230.5,292.5,339.75,115.0,325.0,330.0,298.0,335.5,263.5,342.0,HELLO
0.0,0.0,369.0,142.5,430.0,174.0,0.0,0.0,0.0,0.0,633.0,45.5,243.0,179.0,280.0,186.0,170.25,246.75,304.5,247.0,258.0,247.0,217.5,247.5,181.75,173.75,265.0,293.0,305.0,294.0,227.5,296.0,338.0,117.5,323.5,333.5,296.0,339.0,261.0,345.0,HELLO
0.0,0.0,369.0,143.0,430.0,174.0,0.0,0.0,0.0,0.0,634.0,40.0,243.0,179.0,281.0,186.0,171.25,246.75,304.0,247.0,258.5,247.0,217.5,247.5,182.25,174.25,265.0,292.5,305.0,293.5,228.5,296.0,338.0,117.5,323.0,333.0,296.0,338.5,261.5,345.0,HELLO
0.0,0.0,369.0,143.0,432.0,176.0,0.0,0.0,0.0,0.0,634.0,41.0,243.0,181.0,280.0,188.0,170.5,248.75,303.0,248.5,257.0,249.0,217.0,250.0,181.5,176.25,264.5,293.5,304.5,294.5,227.5,297.0,337.0,118.5,322.5,334.5,296.0,339.5,260.5,346.0,HELLO
0.0,0.0,369.0,143.0,430.0,176.0,0.0,0.0,0.0,0.0,633.5,36.0,242.0,181.0,280.0,188.0,169.25,249.75,303.0,249.0,257.0,249.5,217.0,251.0,180.5,176.25,264.5,295.0,304.5,296.0,227.0,298.0,337.0,118.5,322.5,335.5,296.0,341.0,260.0,347.0,HELLO
0.0,0.0,369.0,143.0,435.0,174.0,0.0,0.0,0.0,0.0,634.0,37.0,241.0,181.0,278.0,188.0,0.0,0.0,302.5,249.0,256.0,249.5,215.5,250.5,179.0,176.0,263.0,295.0,303.0,296.0,225.5,298.0,336.75,117.75,322.0,335.5,294.5,341.0,259.5,347.0,HELLO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,21.0,267.0,190.0,306.0,200.0,184.5,258.5,228.5,265.0,269.0,271.0,312.0,278.0,204.25,180.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,12.5,265.0,180.0,304.0,190.0,183.25,250.0,227.5,255.5,267.5,262.0,310.0,270.0,202.25,169.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,11.0,266.0,177.0,304.0,188.0,183.75,246.5,228.0,253.0,267.5,259.5,310.0,267.0,202.5,167.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,13.0,265.0,174.0,304.0,185.0,183.0,243.75,226.5,251.0,266.5,256.5,309.5,264.5,202.5,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.5,9.5,265.0,173.0,303.0,184.0,181.25,242.25,226.0,249.0,266.0,255.0,308.0,264.0,202.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,12.0,262.0,180.0,300.0,190.5,178.75,248.75,222.5,256.0,262.5,262.5,306.0,269.5,198.25,168.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,181.0,303.0,192.0,342.0,213.5,183.0,250.0,226.5,257.0,266.0,263.5,308.0,271.0,202.75,170.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,180.0,305.0,191.0,343.5,213.0,185.0,248.5,228.0,255.0,267.5,262.0,310.0,269.0,204.5,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,185.0,304.0,196.0,342.5,217.5,183.0,255.0,226.0,261.0,266.0,268.0,308.0,275.0,203.25,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,184.0,301.0,194.0,340.0,217.0,179.75,253.75,224.0,261.0,263.5,266.5,306.0,273.5,200.25,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,183.0,299.0,194.0,339.0,215.5,178.25,253.0,222.0,260.0,262.0,266.0,304.0,273.5,198.5,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,14.5,263.0,184.0,301.0,195.0,181.0,254.5,224.0,261.0,264.0,266.5,306.0,273.5,200.5,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,184.0,301.0,194.0,341.0,217.0,181.5,253.5,224.5,261.0,264.0,266.0,306.0,273.5,201.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,14.5,263.0,182.0,300.0,192.5,181.0,251.5,224.0,259.0,263.5,264.5,305.5,271.5,200.5,170.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.5,14.5,262.0,184.0,300.0,195.0,180.25,254.25,224.0,261.0,263.5,266.5,305.5,273.5,200.25,172.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.5,14.5,263.0,187.0,301.0,198.0,182.75,256.25,226.0,263.0,265.5,268.5,306.5,276.0,201.75,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,8.0,262.0,185.0,300.0,196.0,182.0,254.25,224.0,261.0,264.0,266.5,306.0,275.0,200.5,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,184.0,295.0,195.0,334.0,217.0,175.5,253.75,218.0,261.0,258.0,267.0,300.0,274.0,193.75,172.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,187.0,293.0,198.0,333.0,219.0,173.5,256.25,217.5,263.0,256.0,269.5,299.0,277.0,191.75,175.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YES
